Subjects,activity,V1
4,STANDING,0.27413712
4,STANDING,0.27753373
4,STANDING,0.28102791
4,STANDING,0.28302122
4,STANDING,0.27710382
4,STANDING,0.27450554
4,STANDING,0.27135016
4,SITTING,0.079402186
4,SITTING,0.28204284
4,SITTING,0.28472725
4,SITTING,0.27583242
4,SITTING,0.27231528
4,SITTING,0.27099024
4,SITTING,0.2642178
4,SITTING,0.26619674
4,SITTING,0.28617733
4,SITTING,0.28599478
4,SITTING,0.26800319
4,SITTING,0.27493336
4,SITTING,0.27825684
4,SITTING,0.27549278
4,SITTING,0.27528208
4,SITTING,0.31210237
4,SITTING,0.27742856
4,SITTING,0.27780483
4,SITTING,0.27725952
4,SITTING,0.2761973
4,SITTING,0.27395934
4,SITTING,0.26716515
4,SITTING,0.26021014
4,SITTING,0.27084629
4,SITTING,0.2855496
4,SITTING,0.28384658
4,LAYING,-0.27033343
4,LAYING,0.35770991
4,LAYING,0.26299648
4,LAYING,0.25903815
4,LAYING,0.28407807
4,LAYING,0.29224468
4,LAYING,0.28900955
4,LAYING,0.2807251
4,LAYING,0.26654807
4,LAYING,0.25779981
4,LAYING,0.26238894
4,LAYING,0.27740118
4,LAYING,0.061186573
4,LAYING,0.34391723
4,LAYING,0.26942456
4,LAYING,0.27537018
4,LAYING,0.28422452
4,LAYING,0.27924636
4,LAYING,0.27861241
4,LAYING,0.27367494
4,LAYING,0.27657213
4,LAYING,0.27831789
4,LAYING,0.27248973
4,LAYING,0.27721839
4,WALKING,0.29163418
4,WALKING,0.28512039
4,WALKING,0.24066899
4,WALKING,0.30247452
4,WALKING,0.28243899
4,WALKING,0.29491553
4,WALKING,0.2504735
4,WALKING,0.23922113
4,WALKING,0.33770701
4,WALKING,0.26852186
4,WALKING,0.24843563
4,WALKING,0.26889439
4,WALKING,0.30344228
4,WALKING,0.29192158
4,WALKING,0.26841076
4,WALKING,0.30029053
4,WALKING,0.27454548
4,WALKING,0.28836911
4,WALKING,0.26482439
4,WALKING,0.31564506
4,WALKING,0.30447714
4,WALKING,0.20046704
4,WALKING,0.26030918
4,WALKING,0.30906248
4,WALKING,0.30166119
4,WALKING,0.20956471
4,WALKING,0.27821911
4,WALKING,0.32661005
4,WALKING,0.26980626
4,WALKING_DOWNSTAIRS,0.36400551
4,WALKING_DOWNSTAIRS,0.35510843
4,WALKING_DOWNSTAIRS,0.36403235
4,WALKING_DOWNSTAIRS,0.21899076
4,WALKING_DOWNSTAIRS,0.21748354
4,WALKING_DOWNSTAIRS,0.22571795
4,WALKING_DOWNSTAIRS,0.23403677
4,WALKING_DOWNSTAIRS,0.3708507
4,WALKING_DOWNSTAIRS,0.2586033
4,WALKING_DOWNSTAIRS,0.30990241
4,WALKING_DOWNSTAIRS,0.23899183
4,WALKING_DOWNSTAIRS,0.40689452
4,WALKING_DOWNSTAIRS,0.35804906
4,WALKING_DOWNSTAIRS,0.12166437
4,WALKING_DOWNSTAIRS,0.16016873
4,WALKING_DOWNSTAIRS,0.34577011
4,WALKING_DOWNSTAIRS,0.26170209
4,WALKING_DOWNSTAIRS,0.3789949
4,WALKING_DOWNSTAIRS,0.26937883
4,WALKING_DOWNSTAIRS,0.13771755
4,WALKING_DOWNSTAIRS,0.35522774
4,WALKING_DOWNSTAIRS,0.27377455
4,WALKING_UPSTAIRS,0.23644039
4,WALKING_UPSTAIRS,0.31364281
4,WALKING_UPSTAIRS,0.33823101
4,WALKING_UPSTAIRS,0.26722577
4,WALKING_UPSTAIRS,0.24148213
4,WALKING_UPSTAIRS,0.27492864
4,WALKING_UPSTAIRS,0.19479704
4,WALKING_UPSTAIRS,0.19108755
4,WALKING_UPSTAIRS,0.23864352
4,WALKING_UPSTAIRS,0.37661057
4,WALKING_UPSTAIRS,0.39366628
4,WALKING_UPSTAIRS,0.26265802
4,WALKING_UPSTAIRS,0.23088375
4,WALKING_UPSTAIRS,0.2957943
4,WALKING_UPSTAIRS,0.18529287
4,WALKING_UPSTAIRS,0.15940435
4,WALKING_UPSTAIRS,0.29807391
4,WALKING_UPSTAIRS,0.21463291
4,WALKING_UPSTAIRS,0.20637424
4,WALKING_UPSTAIRS,0.30506435
4,WALKING_UPSTAIRS,0.32496752
4,WALKING_UPSTAIRS,0.28750332
4,WALKING_UPSTAIRS,0.21894807
4,WALKING_UPSTAIRS,0.1791572
9,STANDING,0.27911531
9,STANDING,0.28054459
9,STANDING,0.27220598
9,STANDING,0.27142722
9,STANDING,0.28388166
9,STANDING,0.28114415
9,STANDING,0.27893183
9,STANDING,0.27755079
9,STANDING,0.2738738
9,STANDING,0.2759053
9,STANDING,0.30239387
9,STANDING,0.27010979
9,STANDING,0.27436017
9,STANDING,0.27576294
9,STANDING,0.27633541
9,STANDING,0.2750132
9,STANDING,0.27788523
9,STANDING,0.28287427
9,STANDING,0.29365488
9,STANDING,0.28757138
9,STANDING,0.26459293
9,STANDING,0.27010488
9,SITTING,0.23379765
9,SITTING,0.29227472
9,SITTING,0.28873745
9,SITTING,0.28146396
9,SITTING,0.27577107
9,SITTING,0.27581207
9,SITTING,0.28033541
9,SITTING,0.27949435
9,SITTING,0.2758823
9,SITTING,0.27659813
9,SITTING,0.27869959
9,SITTING,0.23968895
9,SITTING,0.30353079
9,SITTING,0.27393338
9,SITTING,0.27545496
9,SITTING,0.27922977
9,SITTING,0.28152183
9,SITTING,0.27710335
9,SITTING,0.26872938
9,SITTING,0.27550916
9,SITTING,0.28086926
9,SITTING,0.27962823
9,SITTING,0.27731027
9,SITTING,0.27669713
9,SITTING,0.27757833
9,LAYING,-0.41627026
9,LAYING,0.39232475
9,LAYING,0.2586773
9,LAYING,0.2060255
9,LAYING,0.17617081
9,LAYING,0.22729781
9,LAYING,0.29116623
9,LAYING,0.27181137
9,LAYING,0.27523237
9,LAYING,0.28351827
9,LAYING,0.28838273
9,LAYING,0.29275667
9,LAYING,0.11384184
9,LAYING,0.21684883
9,LAYING,0.27161479
9,LAYING,0.28402103
9,LAYING,0.28598248
9,LAYING,0.31987501
9,LAYING,0.29583035
9,LAYING,0.25230455
9,LAYING,0.2705239
9,LAYING,0.22404196
9,LAYING,0.2538937
9,LAYING,0.28716162
9,WALKING,0.25692753
9,WALKING,0.29299566
9,WALKING,0.31213933
9,WALKING,0.28917278
9,WALKING,0.24773273
9,WALKING,0.30160727
9,WALKING,0.25926263
9,WALKING,0.24894921
9,WALKING,0.30394848
9,WALKING,0.30218429
9,WALKING,0.22433029
9,WALKING,0.32201286
9,WALKING,0.27249121
9,WALKING,0.18843063
9,WALKING,0.26826709
9,WALKING,0.30712254
9,WALKING,0.24244829
9,WALKING,0.27162533
9,WALKING,0.28905111
9,WALKING,0.28784425
9,WALKING,0.28140199
9,WALKING,0.28188088
9,WALKING,0.27321363
9,WALKING,0.31520113
9,WALKING,0.23387284
9,WALKING,0.2954706
9,WALKING_DOWNSTAIRS,0.36489804
9,WALKING_DOWNSTAIRS,0.34847866
9,WALKING_DOWNSTAIRS,0.36589969
9,WALKING_DOWNSTAIRS,0.40022209
9,WALKING_DOWNSTAIRS,0.14197324
9,WALKING_DOWNSTAIRS,0.24738527
9,WALKING_DOWNSTAIRS,0.40989893
9,WALKING_UPSTAIRS,0.19583759
9,WALKING_UPSTAIRS,0.26206247
9,WALKING_UPSTAIRS,0.3381516
9,WALKING_UPSTAIRS,0.168419
9,WALKING_UPSTAIRS,0.27431063
9,WALKING_UPSTAIRS,0.17677724
9,WALKING_UPSTAIRS,0.35711293
9,WALKING_UPSTAIRS,0.33710384
9,WALKING_UPSTAIRS,0.26991783
9,WALKING_UPSTAIRS,0.21699256
9,WALKING_DOWNSTAIRS,0.20981027
9,WALKING_DOWNSTAIRS,0.26933255
9,WALKING_DOWNSTAIRS,0.23763448
9,WALKING_DOWNSTAIRS,0.31530699
9,WALKING_DOWNSTAIRS,0.32082322
9,WALKING_DOWNSTAIRS,0.20254711
9,WALKING_UPSTAIRS,0.2662233
9,WALKING_UPSTAIRS,0.27341427
9,WALKING_UPSTAIRS,0.1816777
9,WALKING_UPSTAIRS,0.25522432
9,WALKING_UPSTAIRS,0.30273179
9,WALKING_UPSTAIRS,0.26716465
9,WALKING_UPSTAIRS,0.35102469
9,WALKING_UPSTAIRS,0.32179632
9,WALKING_DOWNSTAIRS,0.20625869
9,WALKING_DOWNSTAIRS,0.41817187
9,WALKING_DOWNSTAIRS,0.31846146
9,WALKING_DOWNSTAIRS,0.21823699
9,WALKING_DOWNSTAIRS,0.31554245
9,WALKING_DOWNSTAIRS,0.27064646
9,WALKING_DOWNSTAIRS,0.21349459
9,WALKING_DOWNSTAIRS,0.24156215
9,WALKING_UPSTAIRS,0.24835171
9,WALKING_UPSTAIRS,0.16453897
9,WALKING_UPSTAIRS,0.27160132
9,WALKING_UPSTAIRS,0.33131531
9,WALKING_UPSTAIRS,0.25539558
9,WALKING_UPSTAIRS,0.23285205
9,WALKING_UPSTAIRS,0.24507655
9,WALKING_UPSTAIRS,0.25875116
9,STANDING,0.36449617
9,STANDING,0.33735306
9,STANDING,0.27931922
9,STANDING,0.27942081
9,STANDING,0.28407605
9,STANDING,0.2752313
9,STANDING,0.27803976
9,STANDING,0.28060378
9,STANDING,0.27762148
9,STANDING,0.28032203
9,STANDING,0.27939393
9,STANDING,0.31374035
9,STANDING,0.2837899
9,STANDING,0.27358289
9,STANDING,0.27717388
9,STANDING,0.27791609
9,STANDING,0.27664935
9,STANDING,0.27448387
9,STANDING,0.27739146
9,STANDING,0.28022118
9,STANDING,0.27779122
9,STANDING,0.27420758
9,STANDING,0.27588764
9,SITTING,0.29722137
9,SITTING,0.26525873
9,SITTING,0.27942699
9,SITTING,0.16241983
9,SITTING,0.22108157
9,SITTING,0.044666967
9,SITTING,-0.32564743
9,SITTING,-0.07295394
9,SITTING,0.2566248
9,SITTING,0.29927163
9,SITTING,0.27390768
9,SITTING,0.2470322
9,SITTING,0.19736477
9,SITTING,0.29099603
9,SITTING,0.28461038
9,SITTING,0.27716626
9,SITTING,0.27829848
9,SITTING,0.27792071
9,SITTING,0.27739362
9,SITTING,0.27816319
9,SITTING,0.28148965
9,SITTING,0.28176224
9,SITTING,0.27804236
9,SITTING,0.27888651
9,SITTING,0.28028109
9,LAYING,0.33925793
9,LAYING,0.28133331
9,LAYING,0.27961772
9,LAYING,0.2882513
9,LAYING,0.29935795
9,LAYING,0.24983908
9,LAYING,0.20564028
9,LAYING,0.24104873
9,LAYING,0.28539083
9,LAYING,0.29246732
9,LAYING,0.27243467
9,LAYING,0.3846767
9,LAYING,0.28644831
9,LAYING,0.27512144
9,LAYING,0.3067897
9,LAYING,0.25654019
9,LAYING,0.17910207
9,LAYING,0.25972893
9,LAYING,0.3108311
9,LAYING,0.28298013
9,LAYING,0.28915917
9,LAYING,0.28480254
9,LAYING,0.27151047
9,LAYING,0.27925753
9,LAYING,0.32191391
9,LAYING,0.31324192
9,WALKING,0.25039932
9,WALKING,0.30417525
9,WALKING,0.24075146
9,WALKING,0.26651943
9,WALKING,0.30640043
9,WALKING,0.28649128
9,WALKING,0.24501185
9,WALKING,0.30753556
9,WALKING,0.2693514
9,WALKING,0.28546079
9,WALKING,0.24849182
9,WALKING,0.24335703
9,WALKING,0.33053958
9,WALKING,0.34438843
9,WALKING,0.29569664
9,WALKING,0.27025554
9,WALKING,0.26917577
9,WALKING,0.28272604
9,WALKING,0.30996924
9,WALKING,0.22590698
9,WALKING,0.30352057
9,WALKING,0.24491429
9,WALKING,0.29234553
9,WALKING,0.27462142
9,WALKING,0.26097705
9,WALKING,0.35358051
9,WALKING_DOWNSTAIRS,0.38533814
9,WALKING_DOWNSTAIRS,0.32900663
9,WALKING_DOWNSTAIRS,0.14146674
9,WALKING_DOWNSTAIRS,0.34072802
9,WALKING_DOWNSTAIRS,0.3761998
9,WALKING_DOWNSTAIRS,0.17462376
9,WALKING_DOWNSTAIRS,0.34197761
9,WALKING_DOWNSTAIRS,0.37950054
9,WALKING_DOWNSTAIRS,0.2967205
9,WALKING_DOWNSTAIRS,0.18015059
9,WALKING_DOWNSTAIRS,0.30884789
9,WALKING_DOWNSTAIRS,0.20413138
9,WALKING_DOWNSTAIRS,0.43921224
9,WALKING_DOWNSTAIRS,0.32998193
9,WALKING_UPSTAIRS,0.23532165
9,WALKING_UPSTAIRS,0.20371726
9,WALKING_UPSTAIRS,0.26284629
9,WALKING_UPSTAIRS,0.27582235
9,WALKING_UPSTAIRS,0.258736
9,WALKING_UPSTAIRS,0.26184945
9,WALKING_UPSTAIRS,0.27094704
9,WALKING_UPSTAIRS,0.30938415
9,WALKING_UPSTAIRS,0.11450563
9,WALKING_UPSTAIRS,0.17564039
9,WALKING_UPSTAIRS,0.2999149
9,WALKING_UPSTAIRS,0.21373692
9,WALKING_UPSTAIRS,0.22278073
9,WALKING_UPSTAIRS,0.37043267
9,WALKING_UPSTAIRS,0.41153032
9,WALKING_UPSTAIRS,0.21338314
9,WALKING_UPSTAIRS,0.18948124
9,WALKING_UPSTAIRS,0.32483554
9,WALKING_UPSTAIRS,0.26179698
9,WALKING_UPSTAIRS,0.23571343
9,WALKING_UPSTAIRS,0.32206355
9,WALKING_UPSTAIRS,0.31997802
9,WALKING_UPSTAIRS,0.28114428
9,WALKING_DOWNSTAIRS,0.42038362
9,WALKING_DOWNSTAIRS,0.38995098
9,WALKING_DOWNSTAIRS,0.16764246
9,WALKING_DOWNSTAIRS,0.39251918
9,WALKING_DOWNSTAIRS,0.39960813
9,WALKING_DOWNSTAIRS,0.10024099
9,WALKING_DOWNSTAIRS,0.29396836
10,STANDING,0.29510434
10,STANDING,0.27961678
10,STANDING,0.27698005
10,STANDING,0.28025154
10,STANDING,0.27716063
10,STANDING,0.27753135
10,STANDING,0.27839931
10,STANDING,0.28001981
10,STANDING,0.27667475
10,STANDING,0.27398109
10,STANDING,0.27573119
10,STANDING,0.27561892
10,STANDING,0.25444826
10,STANDING,0.28065406
10,STANDING,0.2752244
10,STANDING,0.27552605
10,STANDING,0.276917
10,STANDING,0.2746069
10,STANDING,0.2751033
10,STANDING,0.28062909
10,STANDING,0.2772489
10,STANDING,0.27929197
10,STANDING,0.27908529
10,SITTING,0.14319011
10,SITTING,0.30420262
10,SITTING,0.27701205
10,SITTING,0.27530064
10,SITTING,0.27758644
10,SITTING,0.27781849
10,SITTING,0.27849569
10,SITTING,0.27591997
10,SITTING,0.27853273
10,SITTING,0.27880166
10,SITTING,0.27629421
10,SITTING,0.27518179
10,SITTING,0.11851475
10,SITTING,0.28685267
10,SITTING,0.29136758
10,SITTING,0.26363105
10,SITTING,0.27428659
10,SITTING,0.2789072
10,SITTING,0.27718075
10,SITTING,0.27709863
10,SITTING,0.27595835
10,SITTING,0.27696654
10,SITTING,0.2773964
10,SITTING,0.27921296
10,LAYING,0.67188749
10,LAYING,0.28259275
10,LAYING,0.25427198
10,LAYING,0.28568946
10,LAYING,0.27745455
10,LAYING,0.27635033
10,LAYING,0.27577727
10,LAYING,0.27762025
10,LAYING,0.27321662
10,LAYING,0.27635561
10,LAYING,0.27438387
10,LAYING,0.27485073
10,LAYING,0.28159907
10,LAYING,0.27399448
10,LAYING,0.26692099
10,LAYING,0.07654368
10,LAYING,0.33294972
10,LAYING,0.24428227
10,LAYING,0.27051085
10,LAYING,0.28146232
10,LAYING,0.28264319
10,LAYING,0.27792362
10,LAYING,0.27333634
10,LAYING,0.27810979
10,LAYING,0.28030833
10,LAYING,0.27940635
10,LAYING,0.28083685
10,LAYING,0.2793566
10,LAYING,0.27653064
10,LAYING,0.2771078
10,LAYING,0.2768767
10,WALKING,0.18446909
10,WALKING,0.31825459
10,WALKING,0.33611406
10,WALKING,0.20092099
10,WALKING,0.25387811
10,WALKING,0.32011355
10,WALKING,0.26430263
10,WALKING,0.20803871
10,WALKING,0.34347813
10,WALKING,0.34773085
10,WALKING,0.22006126
10,WALKING,0.24017201
10,WALKING,0.32605469
10,WALKING,0.34246076
10,WALKING,0.19079141
10,WALKING,0.307067
10,WALKING,0.344479
10,WALKING,0.24093541
10,WALKING,0.24891975
10,WALKING,0.31171796
10,WALKING,0.26924134
10,WALKING,0.20709585
10,WALKING,0.32304819
10,WALKING,0.29766092
10,WALKING,0.18399426
10,WALKING,0.28955936
10,WALKING,0.37346243
10,WALKING_DOWNSTAIRS,0.3862422
10,WALKING_DOWNSTAIRS,0.30034056
10,WALKING_DOWNSTAIRS,0.2006192
10,WALKING_DOWNSTAIRS,0.39363943
10,WALKING_DOWNSTAIRS,0.22131676
10,WALKING_DOWNSTAIRS,0.23419084
10,WALKING_DOWNSTAIRS,0.45672635
10,WALKING_DOWNSTAIRS,0.26492684
10,WALKING_DOWNSTAIRS,0.1360427
10,WALKING_DOWNSTAIRS,0.18493458
10,WALKING_DOWNSTAIRS,0.40002864
10,WALKING_DOWNSTAIRS,0.20770807
10,WALKING_DOWNSTAIRS,0.29395748
10,WALKING_DOWNSTAIRS,0.35653342
10,WALKING_DOWNSTAIRS,0.29944918
10,WALKING_DOWNSTAIRS,0.12951378
10,WALKING_DOWNSTAIRS,0.2823454
10,WALKING_DOWNSTAIRS,0.36700247
10,WALKING_DOWNSTAIRS,0.24312286
10,WALKING_UPSTAIRS,0.10569277
10,WALKING_UPSTAIRS,0.27227759
10,WALKING_UPSTAIRS,0.36785915
10,WALKING_UPSTAIRS,0.28385378
10,WALKING_UPSTAIRS,0.22861859
10,WALKING_UPSTAIRS,0.26095998
10,WALKING_UPSTAIRS,0.13959502
10,WALKING_UPSTAIRS,0.13805939
10,WALKING_UPSTAIRS,0.18677291
10,WALKING_UPSTAIRS,0.35580987
10,WALKING_UPSTAIRS,0.2708122
10,WALKING_UPSTAIRS,0.21564334
10,WALKING_UPSTAIRS,0.2627822
10,WALKING_UPSTAIRS,0.39338348
10,WALKING_UPSTAIRS,0.29596486
10,WALKING_UPSTAIRS,0.16511734
10,WALKING_UPSTAIRS,0.29556406
10,WALKING_UPSTAIRS,0.17256086
10,WALKING_UPSTAIRS,0.21368654
10,WALKING_UPSTAIRS,0.36868378
10,WALKING_UPSTAIRS,0.4267814
10,WALKING_UPSTAIRS,0.24054325
10,WALKING_UPSTAIRS,0.15857432
10,STANDING,0.25613926
10,STANDING,0.29684117
10,STANDING,0.28155052
10,STANDING,0.28286962
10,STANDING,0.27784448
10,STANDING,0.24415833
10,STANDING,0.25703925
10,STANDING,0.2856628
10,STANDING,0.27995618
10,STANDING,0.28409253
10,STANDING,0.27631675
10,STANDING,0.25394072
10,STANDING,0.27413554
10,STANDING,0.28812456
10,STANDING,0.28490136
10,STANDING,0.28408019
10,STANDING,0.27976582
10,STANDING,0.27429948
10,STANDING,0.2811666
10,STANDING,0.27901776
10,STANDING,0.27490533
10,SITTING,0.23704558
10,SITTING,0.30036988
10,SITTING,0.2786911
10,SITTING,0.27759271
10,SITTING,0.28032827
10,SITTING,0.27828022
10,SITTING,0.27637938
10,SITTING,0.27828644
10,SITTING,0.28143119
10,SITTING,0.27884641
10,SITTING,0.27841115
10,SITTING,0.28017195
10,SITTING,0.27866843
10,SITTING,0.27585638
10,SITTING,0.27799337
10,SITTING,0.27794403
10,SITTING,0.27871331
10,SITTING,0.17376172
10,SITTING,0.26762888
10,SITTING,0.29485307
10,SITTING,0.27148106
10,SITTING,0.27367246
10,SITTING,0.27607369
10,SITTING,0.27697207
10,SITTING,0.27856499
10,SITTING,0.28028378
10,SITTING,0.27692308
10,SITTING,0.27535231
10,SITTING,0.27744733
10,SITTING,0.27931694
10,LAYING,0.37529817
10,LAYING,0.23730523
10,LAYING,0.2588853
10,LAYING,0.26244444
10,LAYING,0.26254635
10,LAYING,0.26964756
10,LAYING,0.28741477
10,LAYING,0.25900074
10,LAYING,0.24621295
10,LAYING,0.2742535
10,LAYING,0.38036997
10,LAYING,0.21588793
10,LAYING,0.27022658
10,LAYING,0.2817951
10,LAYING,0.28270013
10,LAYING,0.28620935
10,LAYING,0.28024201
10,LAYING,0.27228448
10,LAYING,0.27512997
10,LAYING,0.27166651
10,LAYING,0.27949694
10,LAYING,0.28092264
10,LAYING,0.25798766
10,LAYING,0.25067151
10,LAYING,0.26515501
10,LAYING,0.29409646
10,LAYING,0.28437154
10,WALKING,0.26665426
10,WALKING,0.34908065
10,WALKING,0.23368903
10,WALKING,0.20209733
10,WALKING,0.29279176
10,WALKING,0.35551893
10,WALKING,0.22323048
10,WALKING,0.3452417
10,WALKING,0.37416035
10,WALKING,0.14747651
10,WALKING,0.25462086
10,WALKING,0.36042241
10,WALKING,0.29543266
10,WALKING,0.20127353
10,WALKING,0.32652789
10,WALKING,0.33197242
10,WALKING,0.22036678
10,WALKING,0.33196251
10,WALKING,0.25621509
10,WALKING,0.312988
10,WALKING,0.35840975
10,WALKING,0.14171884
10,WALKING,0.22516764
10,WALKING,0.41714612
10,WALKING,0.21607592
10,WALKING,0.23016233
10,WALKING_DOWNSTAIRS,0.25375015
10,WALKING_DOWNSTAIRS,0.33479308
10,WALKING_DOWNSTAIRS,0.18902193
10,WALKING_DOWNSTAIRS,0.1858199
10,WALKING_DOWNSTAIRS,0.39308651
10,WALKING_DOWNSTAIRS,0.24596624
10,WALKING_DOWNSTAIRS,0.23987413
10,WALKING_DOWNSTAIRS,0.57839966
10,WALKING_DOWNSTAIRS,0.27864546
10,WALKING_DOWNSTAIRS,0.088292784
10,WALKING_DOWNSTAIRS,0.38023089
10,WALKING_DOWNSTAIRS,0.43313712
10,WALKING_DOWNSTAIRS,0.35044179
10,WALKING_DOWNSTAIRS,0.40334614
10,WALKING_DOWNSTAIRS,0.11776128
10,WALKING_DOWNSTAIRS,0.3226411
10,WALKING_DOWNSTAIRS,0.34015675
10,WALKING_DOWNSTAIRS,0.26186166
10,WALKING_DOWNSTAIRS,0.27939325
10,WALKING_UPSTAIRS,0.25532301
10,WALKING_UPSTAIRS,0.26567611
10,WALKING_UPSTAIRS,0.26315993
10,WALKING_UPSTAIRS,0.38508537
10,WALKING_UPSTAIRS,0.26417866
10,WALKING_UPSTAIRS,0.23067753
10,WALKING_UPSTAIRS,0.24555988
10,WALKING_UPSTAIRS,0.23658595
10,WALKING_UPSTAIRS,0.22758199
10,WALKING_UPSTAIRS,0.24804609
10,WALKING_UPSTAIRS,0.19321561
10,WALKING_UPSTAIRS,0.22753167
10,WALKING_UPSTAIRS,0.28292974
10,WALKING_UPSTAIRS,0.3989154
10,WALKING_UPSTAIRS,0.4140751
10,WALKING_UPSTAIRS,0.31626878
10,WALKING_UPSTAIRS,0.27155615
10,WALKING_UPSTAIRS,0.23710306
10,WALKING_UPSTAIRS,0.28000234
10,WALKING_UPSTAIRS,0.17053751
10,WALKING_UPSTAIRS,0.21208387
10,WALKING_UPSTAIRS,0.33958042
10,WALKING_UPSTAIRS,0.40203901
10,WALKING_UPSTAIRS,0.36741725
12,STANDING,0.28366922
12,STANDING,0.2779478
12,STANDING,0.27795464
12,STANDING,0.27490263
12,STANDING,0.27582212
12,STANDING,0.27688273
12,STANDING,0.27885111
12,STANDING,0.27820615
12,STANDING,0.27473733
12,STANDING,0.27758237
12,STANDING,0.27978707
12,STANDING,0.26849556
12,STANDING,0.28008602
12,STANDING,0.2784893
12,STANDING,0.27661224
12,STANDING,0.2763544
12,STANDING,0.27683516
12,STANDING,0.27627304
12,STANDING,0.27417976
12,STANDING,0.27567965
12,STANDING,0.28420808
12,STANDING,0.28165918
12,STANDING,0.27727265
12,STANDING,0.28373405
12,STANDING,0.27813617
12,STANDING,0.26925111
12,STANDING,0.2750619
12,SITTING,0.16652003
12,SITTING,0.27673294
12,SITTING,0.29557324
12,SITTING,0.29007181
12,SITTING,0.2703222
12,SITTING,0.25354053
12,SITTING,0.24866108
12,SITTING,0.27566396
12,SITTING,0.29090271
12,SITTING,0.27776035
12,SITTING,0.27989769
12,SITTING,0.28016546
12,SITTING,0.22630418
12,SITTING,0.29260006
12,SITTING,0.27615683
12,SITTING,0.27781889
12,SITTING,0.27294859
12,SITTING,0.27548835
12,SITTING,0.27959996
12,SITTING,0.2801428
12,SITTING,0.27839752
12,SITTING,0.27984652
12,SITTING,0.27522318
12,SITTING,0.26113838
12,SITTING,0.27555142
12,SITTING,0.28910464
12,SITTING,0.274152
12,SITTING,0.27896431
12,LAYING,-0.52106206
12,LAYING,0.31275595
12,LAYING,0.28427268
12,LAYING,0.24286948
12,LAYING,0.25589067
12,LAYING,0.31399783
12,LAYING,0.26564174
12,LAYING,0.24313718
12,LAYING,0.27514246
12,LAYING,0.27711307
12,LAYING,0.31309099
12,LAYING,0.24989479
12,LAYING,0.18751103
12,LAYING,0.28209318
12,LAYING,0.30172046
12,LAYING,0.28485436
12,LAYING,0.28058032
12,LAYING,0.22388372
12,LAYING,0.266855
12,LAYING,0.3773738
12,LAYING,0.31161117
12,LAYING,0.22274976
12,LAYING,0.30168106
12,LAYING,0.32218458
12,LAYING,0.23571772
12,LAYING,0.24964103
12,LAYING,0.29782525
12,WALKING,0.23063284
12,WALKING,0.3150395
12,WALKING,0.35816545
12,WALKING,0.20388363
12,WALKING,0.28861367
12,WALKING,0.36125864
12,WALKING,0.24644444
12,WALKING,0.19686999
12,WALKING,0.19989762
12,WALKING,0.29796612
12,WALKING,0.37358251
12,WALKING,0.35551428
12,WALKING,0.26215973
12,WALKING,0.19976072
12,WALKING,0.21137137
12,WALKING,0.36090309
12,WALKING,0.37455213
12,WALKING,0.19581123
12,WALKING,0.20951063
12,WALKING,0.3148949
12,WALKING,0.3471084
12,WALKING,0.27399618
12,WALKING,0.19270076
12,WALKING,0.27519301
12,WALKING,0.38277348
12,WALKING,0.27909292
12,WALKING,0.20935116
12,WALKING_DOWNSTAIRS,0.23924751
12,WALKING_DOWNSTAIRS,0.28498131
12,WALKING_DOWNSTAIRS,0.24650231
12,WALKING_DOWNSTAIRS,0.38079594
12,WALKING_DOWNSTAIRS,0.43623621
12,WALKING_DOWNSTAIRS,0.18707075
12,WALKING_DOWNSTAIRS,0.23821348
12,WALKING_DOWNSTAIRS,0.33622667
12,WALKING_DOWNSTAIRS,0.23347551
12,WALKING_DOWNSTAIRS,0.19867278
12,WALKING_DOWNSTAIRS,0.21984024
12,WALKING_DOWNSTAIRS,0.32320849
12,WALKING_DOWNSTAIRS,0.32272508
12,WALKING_DOWNSTAIRS,0.42436619
12,WALKING_DOWNSTAIRS,0.35306409
12,WALKING_DOWNSTAIRS,0.13329999
12,WALKING_DOWNSTAIRS,0.16175682
12,WALKING_DOWNSTAIRS,0.3759045
12,WALKING_DOWNSTAIRS,0.4289278
12,WALKING_DOWNSTAIRS,0.27957293
12,WALKING_DOWNSTAIRS,0.28272963
12,WALKING_DOWNSTAIRS,0.31445158
12,WALKING_DOWNSTAIRS,0.21979284
12,WALKING_DOWNSTAIRS,0.13816232
12,WALKING_DOWNSTAIRS,0.19886411
12,WALKING_UPSTAIRS,0.17073838
12,WALKING_UPSTAIRS,0.29828513
12,WALKING_UPSTAIRS,0.27395459
12,WALKING_UPSTAIRS,0.27880072
12,WALKING_UPSTAIRS,0.33672918
12,WALKING_UPSTAIRS,0.32444192
12,WALKING_UPSTAIRS,0.36817862
12,WALKING_UPSTAIRS,0.28317852
12,WALKING_UPSTAIRS,0.23813803
12,WALKING_UPSTAIRS,0.19472621
12,WALKING_UPSTAIRS,0.28588839
12,WALKING_UPSTAIRS,0.28370589
12,WALKING_UPSTAIRS,0.24299944
12,WALKING_UPSTAIRS,0.30127765
12,WALKING_UPSTAIRS,0.31596147
12,WALKING_UPSTAIRS,0.32580618
12,WALKING_UPSTAIRS,0.27993687
12,WALKING_UPSTAIRS,0.21412248
12,WALKING_UPSTAIRS,0.17099688
12,WALKING_UPSTAIRS,0.25765629
12,WALKING_UPSTAIRS,0.31649131
12,WALKING_UPSTAIRS,0.29161
